State FIPS,County FIPS,County,State,County Name/State Abbreviation,Labor Force,Employed,Unemployed,Unemployment Rate
36,121,Wyoming County,NY,"Wyoming County, NY",18115,17133,982,5.4
36,123,Yates County,NY,"Yates County, NY",11720,11194,526,4.5
37,001,Alamance County,NC,"Alamance County, NC",78694,74964,3730,4.7
37,003,Alexander County,NC,"Alexander County, NC",17778,17022,756,4.3
37,005,Alleghany County,NC,"Alleghany County, NC",4413,4170,243,5.5
37,007,Anson County,NC,"Anson County, NC",10627,10011,616,5.8
37,009,Ashe County,NC,"Ashe County, NC",12468,11870,598,4.8
37,011,Avery County,NC,"Avery County, NC",7551,7171,380,5.0
37,013,Beaufort County,NC,"Beaufort County, NC",20244,19091,1153,5.7
37,015,Bertie County,NC,"Bertie County, NC",8411,7854,557,6.6
37,017,Bladen County,NC,"Bladen County, NC",14524,13519,1005,6.9
37,019,Brunswick County,NC,"Brunswick County, NC",49551,46354,3197,6.5
37,021,Buncombe County,NC,"Buncombe County, NC",133951,128768,5183,3.9
37,023,Burke County,NC,"Burke County, NC",39733,37798,1935,4.9
37,025,Cabarrus County,NC,"Cabarrus County, NC",100864,96254,4610,4.6
37,027,Caldwell County,NC,"Caldwell County, NC",35786,33928,1858,5.2
37,029,Camden County,NC,"Camden County, NC",4643,4404,239,5.1
37,031,Carteret County,NC,"Carteret County, NC",31473,29850,1623,5.2
37,033,Caswell County,NC,"Caswell County, NC",9661,9135,526,5.4
37,035,Catawba County,NC,"Catawba County, NC",76648,73016,3632,4.7
37,037,Chatham County,NC,"Chatham County, NC",34416,32957,1459,4.2
37,039,Cherokee County,NC,"Cherokee County, NC",11111,10479,632,5.7
37,041,Chowan County,NC,"Chowan County, NC",5585,5227,358,6.4
37,043,Clay County,NC,"Clay County, NC",4039,3818,221,5.5
37,045,Cleveland County,NC,"Cleveland County, NC",46669,44114,2555,5.5
37,047,Columbus County,NC,"Columbus County, NC",22528,21081,1447,6.4
37,049,Craven County,NC,"Craven County, NC",41628,39448,2180,5.2
37,051,Cumberland County,NC,"Cumberland County, NC",126947,118818,8129,6.4
37,053,Currituck County,NC,"Currituck County, NC",13111,12446,665,5.1
37,055,Dare County,NC,"Dare County, NC",19939,18593,1346,6.8
37,057,Davidson County,NC,"Davidson County, NC",79258,75444,3814,4.8
37,059,Davie County,NC,"Davie County, NC",20107,19202,905,4.5
37,061,Duplin County,NC,"Duplin County, NC",26422,25012,1410,5.3
37,063,Durham County,NC,"Durham County, NC",161608,154321,7287,4.5
37,065,Edgecombe County,NC,"Edgecombe County, NC",22353,20411,1942,8.7
37,067,Forsyth County,NC,"Forsyth County, NC",182081,173210,8871,4.9
37,069,Franklin County,NC,"Franklin County, NC",29255,27725,1530,5.2
37,071,Gaston County,NC,"Gaston County, NC",105324,99700,5624,5.3
37,073,Gates County,NC,"Gates County, NC",5175,4909,266,5.1
37,075,Graham County,NC,"Graham County, NC",3092,2819,273,8.8
37,077,Granville County,NC,"Granville County, NC",29191,27928,1263,4.3
37,079,Greene County,NC,"Greene County, NC",9496,8992,504,5.3
37,081,Guilford County,NC,"Guilford County, NC",257680,244175,13505,5.2
37,083,Halifax County,NC,"Halifax County, NC",20621,18985,1636,7.9
37,085,Harnett County,NC,"Harnett County, NC",51302,48328,2974,5.8
37,087,Haywood County,NC,"Haywood County, NC",28396,27104,1292,4.5
37,089,Henderson County,NC,"Henderson County, NC",52134,49909,2225,4.3
37,091,Hertford County,NC,"Hertford County, NC",9287,8676,611,6.6
37,093,Hoke County,NC,"Hoke County, NC",19855,18545,1310,6.6
37,095,Hyde County,NC,"Hyde County, NC",2103,1904,199,9.5
37,097,Iredell County,NC,"Iredell County, NC",84300,80244,4056,4.8
37,099,Jackson County,NC,"Jackson County, NC",18773,17751,1022,5.4
37,101,Johnston County,NC,"Johnston County, NC",91306,87026,4280,4.7
37,103,Jones County,NC,"Jones County, NC",4501,4263,238,5.3
37,105,Lee County,NC,"Lee County, NC",26150,24611,1539,5.9
37,107,Lenoir County,NC,"Lenoir County, NC",27566,25947,1619,5.9
37,109,Lincoln County,NC,"Lincoln County, NC",40966,39033,1933,4.7
37,111,McDowell County,NC,"McDowell County, NC",20950,19943,1007,4.8
37,113,Macon County,NC,"Macon County, NC",15171,14353,818,5.4
37,115,Madison County,NC,"Madison County, NC",9671,9200,471,4.9
37,117,Martin County,NC,"Martin County, NC",9784,9122,662,6.8
37,119,Mecklenburg County,NC,"Mecklenburg County, NC",581630,554067,27563,4.7
37,121,Mitchell County,NC,"Mitchell County, NC",6169,5791,378,6.1
37,123,Montgomery County,NC,"Montgomery County, NC",11664,11061,603,5.2
37,125,Moore County,NC,"Moore County, NC",39389,37411,1978,5.0
37,127,Nash County,NC,"Nash County, NC",43792,40909,2883,6.6
37,129,New Hanover County,NC,"New Hanover County, NC",115690,110226,5464,4.7
37,131,Northampton County,NC,"Northampton County, NC",7791,7225,566,7.3
37,133,Onslow County,NC,"Onslow County, NC",63519,60018,3501,5.5
37,135,Orange County,NC,"Orange County, NC",74699,71532,3167,4.2
37,137,Pamlico County,NC,"Pamlico County, NC",5392,5107,285,5.3
37,139,Pasquotank County,NC,"Pasquotank County, NC",17344,16252,1092,6.3
37,141,Pender County,NC,"Pender County, NC",26769,25350,1419,5.3
37,143,Perquimans County,NC,"Perquimans County, NC",5086,4758,328,6.4
37,145,Person County,NC,"Person County, NC",17980,16993,987,5.5
37,147,Pitt County,NC,"Pitt County, NC",87935,83032,4903,5.6
37,149,Polk County,NC,"Polk County, NC",8798,8389,409,4.6
37,151,Randolph County,NC,"Randolph County, NC",66681,63396,3285,4.9
37,153,Richmond County,NC,"Richmond County, NC",16739,15579,1160,6.9
37,155,Robeson County,NC,"Robeson County, NC",50401,46394,4007,8.0
37,157,Rockingham County,NC,"Rockingham County, NC",40727,38423,2304,5.7
37,159,Rowan County,NC,"Rowan County, NC",64035,60466,3569,5.6
37,161,Rutherford County,NC,"Rutherford County, NC",24733,23078,1655,6.7
37,163,Sampson County,NC,"Sampson County, NC",29423,27817,1606,5.5
37,165,Scotland County,NC,"Scotland County, NC",11601,10540,1061,9.1
37,167,Stanly County,NC,"Stanly County, NC",29195,27841,1354,4.6
37,169,Stokes County,NC,"Stokes County, NC",21805,20762,1043,4.8
37,171,Surry County,NC,"Surry County, NC",33418,31820,1598,4.8
37,173,Swain County,NC,"Swain County, NC",7096,6663,433,6.1
37,175,Transylvania County,NC,"Transylvania County, NC",13915,13237,678,4.9
37,177,Tyrrell County,NC,"Tyrrell County, NC",1525,1396,129,8.5
37,179,Union County,NC,"Union County, NC",115411,110320,5091,4.4
37,181,Vance County,NC,"Vance County, NC",17949,16663,1286,7.2
37,183,Wake County,NC,"Wake County, NC",554963,531092,23871,4.3
37,185,Warren County,NC,"Warren County, NC",7120,6600,520,7.3
37,187,Washington County,NC,"Washington County, NC",4850,4490,360,7.4
37,189,Watauga County,NC,"Watauga County, NC",27861,26608,1253,4.5
37,191,Wayne County,NC,"Wayne County, NC",53390,50274,3116,5.8
37,193,Wilkes County,NC,"Wilkes County, NC",30109,28665,1444,4.8
37,195,Wilson County,NC,"Wilson County, NC",36377,33408,2969,8.2
37,197,Yadkin County,NC,"Yadkin County, NC",17557,16786,771,4.4
37,199,Yancey County,NC,"Yancey County, NC",7455,7070,385,5.2
38,001,Adams County,ND,"Adams County, ND",1131,1102,29,2.6
38,003,Barnes County,ND,"Barnes County, ND",5609,5430,179,3.2
38,005,Benson County,ND,"Benson County, ND",2429,2332,97,4.0
38,007,Billings County,ND,"Billings County, ND",437,424,13,3.0
38,009,Bottineau County,ND,"Bottineau County, ND",3222,3072,150,4.7
38,011,Bowman County,ND,"Bowman County, ND",1832,1792,40,2.2
38,013,Burke County,ND,"Burke County, ND",1143,1091,52,4.5
38,015,Burleigh County,ND,"Burleigh County, ND",50517,49212,1305,2.6
38,017,Cass County,ND,"Cass County, ND",99994,97756,2238,2.2
38,019,Cavalier County,ND,"Cavalier County, ND",2111,2055,56,2.7
38,021,Dickey County,ND,"Dickey County, ND",2541,2492,49,1.9
38,023,Divide County,ND,"Divide County, ND",1680,1636,44,2.6
38,025,Dunn County,ND,"Dunn County, ND",3241,3139,102,3.1
38,027,Eddy County,ND,"Eddy County, ND",1276,1221,55,4.3
38,029,Emmons County,ND,"Emmons County, ND",1581,1512,69,4.4
38,031,Foster County,ND,"Foster County, ND",1682,1632,50,3.0
38,033,Golden Valley County,ND,"Golden Valley County, ND",969,943,26,2.7
38,035,Grand Forks County,ND,"Grand Forks County, ND",38733,37818,915,2.4
38,037,Grant County,ND,"Grant County, ND",1294,1255,39,3.0
38,039,Griggs County,ND,"Griggs County, ND",1157,1124,33,2.9
38,041,Hettinger County,ND,"Hettinger County, ND",1536,1490,46,3.0
38,043,Kidder County,ND,"Kidder County, ND",1373,1321,52,3.8
38,045,LaMoure County,ND,"LaMoure County, ND",2310,2255,55,2.4
38,047,Logan County,ND,"Logan County, ND",957,924,33,3.4
38,049,McHenry County,ND,"McHenry County, ND",3369,3204,165,4.9
38,051,McIntosh County,ND,"McIntosh County, ND",1238,1200,38,3.1
38,053,McKenzie County,ND,"McKenzie County, ND",7930,7631,299,3.8
38,055,McLean County,ND,"McLean County, ND",5058,4882,176,3.5
38,057,Mercer County,ND,"Mercer County, ND",4643,4439,204,4.4
38,059,Morton County,ND,"Morton County, ND",16758,16212,546,3.3
38,061,Mountrail County,ND,"Mountrail County, ND",7117,6904,213,3.0
38,063,Nelson County,ND,"Nelson County, ND",1531,1479,52,3.4
38,065,Oliver County,ND,"Oliver County, ND",896,847,49,5.5
38,067,Pembina County,ND,"Pembina County, ND",3652,3469,183,5.0
38,069,Pierce County,ND,"Pierce County, ND",1894,1819,75,4.0
38,071,Ramsey County,ND,"Ramsey County, ND",6133,5958,175,2.9
38,073,Ransom County,ND,"Ransom County, ND",2833,2769,64,2.3
38,075,Renville County,ND,"Renville County, ND",1306,1255,51,3.9
38,077,Richland County,ND,"Richland County, ND",8884,8640,244,2.7
38,079,Rolette County,ND,"Rolette County, ND",4977,4437,540,10.8
38,081,Sargent County,ND,"Sargent County, ND",2327,2282,45,1.9
38,083,Sheridan County,ND,"Sheridan County, ND",734,693,41,5.6
38,085,Sioux County,ND,"Sioux County, ND",1336,1277,59,4.4
38,087,Slope County,ND,"Slope County, ND",435,424,11,2.5
38,089,Stark County,ND,"Stark County, ND",18048,17341,707,3.9
38,091,Steele County,ND,"Steele County, ND",1072,1049,23,2.1
38,093,Stutsman County,ND,"Stutsman County, ND",11055,10782,273,2.5
38,095,Towner County,ND,"Towner County, ND",1328,1299,29,2.2
38,097,Traill County,ND,"Traill County, ND",4589,4461,128,2.8
38,099,Walsh County,ND,"Walsh County, ND",5649,5435,214,3.8
38,101,Ward County,ND,"Ward County, ND",33466,32086,1380,4.1
38,103,Wells County,ND,"Wells County, ND",2185,2101,84,3.8
38,105,Williams County,ND,"Williams County, ND",22585,21599,986,4.4
39,001,Adams County,OH,"Adams County, OH",10987,10156,831,7.6
39,003,Allen County,OH,"Allen County, OH",48450,46006,2444,5.0
39,005,Ashland County,OH,"Ashland County, OH",26365,25018,1347,5.1
39,007,Ashtabula County,OH,"Ashtabula County, OH",44399,41673,2726,6.1
39,009,Athens County,OH,"Athens County, OH",28129,26318,1811,6.4
39,011,Auglaize County,OH,"Auglaize County, OH",24716,23789,927,3.8
39,013,Belmont County,OH,"Belmont County, OH",31137,28798,2339,7.5
39,015,Brown County,OH,"Brown County, OH",19569,18429,1140,5.8
39,017,Butler County,OH,"Butler County, OH",190182,181562,8620,4.5
39,019,Carroll County,OH,"Carroll County, OH",13491,12562,929,6.9
39,021,Champaign County,OH,"Champaign County, OH",19958,19055,903,4.5
39,023,Clark County,OH,"Clark County, OH",63827,60463,3364,5.3
39,025,Clermont County,OH,"Clermont County, OH",104313,99654,4659,4.5
39,027,Clinton County,OH,"Clinton County, OH",17238,16228,1010,5.9
39,029,Columbiana County,OH,"Columbiana County, OH",48577,45310,3267,6.7
39,031,Coshocton County,OH,"Coshocton County, OH",15054,13980,1074,7.1
39,033,Crawford County,OH,"Crawford County, OH",19246,18079,1167,6.1
39,035,Cuyahoga County,OH,"Cuyahoga County, OH",612160,578168,33992,5.6
39,037,Darke County,OH,"Darke County, OH",26477,25380,1097,4.1
39,039,Defiance County,OH,"Defiance County, OH",18453,17536,917,5.0
39,041,Delaware County,OH,"Delaware County, OH",105264,101438,3826,3.6
39,043,Erie County,OH,"Erie County, OH",37574,35494,2080,5.5
39,045,Fairfield County,OH,"Fairfield County, OH",76253,72940,3313,4.3
39,047,Fayette County,OH,"Fayette County, OH",14545,13896,649,4.5
39,049,Franklin County,OH,"Franklin County, OH",669446,641672,27774,4.1
39,051,Fulton County,OH,"Fulton County, OH",22766,21700,1066,4.7
39,053,Gallia County,OH,"Gallia County, OH",12176,11340,836,6.9
39,055,Geauga County,OH,"Geauga County, OH",49049,46852,2197,4.5
39,057,Greene County,OH,"Greene County, OH",81414,77853,3561,4.4
39,059,Guernsey County,OH,"Guernsey County, OH",18968,17613,1355,7.1
39,061,Hamilton County,OH,"Hamilton County, OH",406542,388426,18116,4.5
39,063,Hancock County,OH,"Hancock County, OH",41625,40080,1545,3.7
39,065,Hardin County,OH,"Hardin County, OH",14434,13709,725,5.0
39,067,Harrison County,OH,"Harrison County, OH",6998,6460,538,7.7
39,069,Henry County,OH,"Henry County, OH",13660,12924,736,5.4
39,071,Highland County,OH,"Highland County, OH",16998,15913,1085,6.4
39,073,Hocking County,OH,"Hocking County, OH",13063,12329,734,5.6
39,075,Holmes County,OH,"Holmes County, OH",21073,20309,764,3.6
39,077,Huron County,OH,"Huron County, OH",28231,26380,1851,6.6
39,079,Jackson County,OH,"Jackson County, OH",12853,11837,1016,7.9
39,081,Jefferson County,OH,"Jefferson County, OH",29024,26583,2441,8.4
39,083,Knox County,OH,"Knox County, OH",31354,29894,1460,4.7
39,085,Lake County,OH,"Lake County, OH",124566,118449,6117,4.9
39,087,Lawrence County,OH,"Lawrence County, OH",24851,23223,1628,6.6
39,089,Licking County,OH,"Licking County, OH",88594,84685,3909,4.4
39,091,Logan County,OH,"Logan County, OH",23413,22426,987,4.2
39,093,Lorain County,OH,"Lorain County, OH",152264,143118,9146,6.0
39,095,Lucas County,OH,"Lucas County, OH",211249,200233,11016,5.2
39,097,Madison County,OH,"Madison County, OH",20417,19608,809,4.0
39,099,Mahoning County,OH,"Mahoning County, OH",106380,99542,6838,6.4
39,101,Marion County,OH,"Marion County, OH",27849,26425,1424,5.1
39,103,Medina County,OH,"Medina County, OH",95889,91657,4232,4.4
39,105,Meigs County,OH,"Meigs County, OH",8990,8218,772,8.6
39,107,Mercer County,OH,"Mercer County, OH",23516,22743,773,3.3
39,109,Miami County,OH,"Miami County, OH",53220,50887,2333,4.4
39,111,Monroe County,OH,"Monroe County, OH",5344,4745,599,11.2
39,113,Montgomery County,OH,"Montgomery County, OH",251039,238575,12464,5.0
39,115,Morgan County,OH,"Morgan County, OH",6780,6214,566,8.3
39,117,Morrow County,OH,"Morrow County, OH",16834,15978,856,5.1
39,119,Muskingum County,OH,"Muskingum County, OH",39897,37474,2423,6.1
39,121,Noble County,OH,"Noble County, OH",4913,4481,432,8.8
39,123,Ottawa County,OH,"Ottawa County, OH",21118,19744,1374,6.5
39,125,Paulding County,OH,"Paulding County, OH",8910,8498,412,4.6
39,127,Perry County,OH,"Perry County, OH",15954,14929,1025,6.4
39,129,Pickaway County,OH,"Pickaway County, OH",26309,25028,1281,4.9
39,131,Pike County,OH,"Pike County, OH",10851,10031,820,7.6
39,133,Portage County,OH,"Portage County, OH",87472,83048,4424,5.1
39,135,Preble County,OH,"Preble County, OH",21103,20090,1013,4.8
39,137,Putnam County,OH,"Putnam County, OH",18975,18275,700,3.7
39,139,Richland County,OH,"Richland County, OH",53626,50633,2993,5.6
39,141,Ross County,OH,"Ross County, OH",33973,32087,1886,5.6
39,143,Sandusky County,OH,"Sandusky County, OH",31149,29669,1480,4.8
39,145,Scioto County,OH,"Scioto County, OH",29999,27662,2337,7.8
39,147,Seneca County,OH,"Seneca County, OH",27259,25914,1345,4.9
39,149,Shelby County,OH,"Shelby County, OH",24167,23158,1009,4.2
39,151,Stark County,OH,"Stark County, OH",187210,176932,10278,5.5
39,153,Summit County,OH,"Summit County, OH",273479,259430,14049,5.1
39,155,Trumbull County,OH,"Trumbull County, OH",90798,84612,6186,6.8
39,157,Tuscarawas County,OH,"Tuscarawas County, OH",45200,42585,2615,5.8
39,159,Union County,OH,"Union County, OH",27903,26830,1073,3.8
39,161,Van Wert County,OH,"Van Wert County, OH",14361,13777,584,4.1
39,163,Vinton County,OH,"Vinton County, OH",5476,5088,388,7.1
39,165,Warren County,OH,"Warren County, OH",115051,110242,4809,4.2
39,167,Washington County,OH,"Washington County, OH",27890,25931,1959,7.0
39,169,Wayne County,OH,"Wayne County, OH",61460,58995,2465,4.0
39,171,Williams County,OH,"Williams County, OH",19100,18232,868,4.5
39,173,Wood County,OH,"Wood County, OH",70927,67946,2981,4.2
39,175,Wyandot County,OH,"Wyandot County, OH",12724,12249,475,3.7
40,001,Adair County,OK,"Adair County, OK",8141,7683,458,5.6
40,003,Alfalfa County,OK,"Alfalfa County, OK",2965,2870,95,3.2
40,005,Atoka County,OK,"Atoka County, OK",5052,4731,321,6.4
40,007,Beaver County,OK,"Beaver County, OK",2885,2798,87,3.0
40,009,Beckham County,OK,"Beckham County, OK",11011,10246,765,6.9
40,011,Blaine County,OK,"Blaine County, OK",4388,4232,156,3.6
40,013,Bryan County,OK,"Bryan County, OK",19490,18680,810,4.2
40,015,Caddo County,OK,"Caddo County, OK",11908,11298,610,5.1
40,017,Canadian County,OK,"Canadian County, OK",69350,66683,2667,3.8
40,019,Carter County,OK,"Carter County, OK",22690,21557,1133,5.0
40,021,Cherokee County,OK,"Cherokee County, OK",19259,18237,1022,5.3
40,023,Choctaw County,OK,"Choctaw County, OK",5742,5319,423,7.4
40,025,Cimarron County,OK,"Cimarron County, OK",1416,1382,34,2.4
40,027,Cleveland County,OK,"Cleveland County, OK",139036,133913,5123,3.7
40,029,Coal County,OK,"Coal County, OK",2317,2153,164,7.1
40,031,Comanche County,OK,"Comanche County, OK",49391,47196,2195,4.4
40,033,Cotton County,OK,"Cotton County, OK",2887,2753,134,4.6
40,035,Craig County,OK,"Craig County, OK",6245,5954,291,4.7
40,037,Creek County,OK,"Creek County, OK",31452,29687,1765,5.6
40,039,Custer County,OK,"Custer County, OK",15181,14514,667,4.4
40,041,Delaware County,OK,"Delaware County, OK",17947,17100,847,4.7
40,043,Dewey County,OK,"Dewey County, OK",2673,2568,105,3.9
40,045,Ellis County,OK,"Ellis County, OK",2254,2171,83,3.7
40,047,Garfield County,OK,"Garfield County, OK",28969,27748,1221,4.2
40,049,Garvin County,OK,"Garvin County, OK",12697,12042,655,5.2
40,051,Grady County,OK,"Grady County, OK",26059,24810,1249,4.8
40,053,Grant County,OK,"Grant County, OK",3003,2910,93,3.1
40,055,Greer County,OK,"Greer County, OK",2186,2030,156,7.1
40,057,Harmon County,OK,"Harmon County, OK",1292,1244,48,3.7
40,059,Harper County,OK,"Harper County, OK",1908,1838,70,3.7
40,061,Haskell County,OK,"Haskell County, OK",4493,4134,359,8.0
40,063,Hughes County,OK,"Hughes County, OK",5503,5117,386,7.0
40,065,Jackson County,OK,"Jackson County, OK",10991,10526,465,4.2
40,067,Jefferson County,OK,"Jefferson County, OK",2705,2518,187,6.9
40,069,Johnston County,OK,"Johnston County, OK",4368,4120,248,5.7
40,071,Kay County,OK,"Kay County, OK",18913,17761,1152,6.1
40,073,Kingfisher County,OK,"Kingfisher County, OK",8444,8174,270,3.2
40,075,Kiowa County,OK,"Kiowa County, OK",4104,3893,211,5.1
40,077,Latimer County,OK,"Latimer County, OK",3716,3406,310,8.3
40,079,Le Flore County,OK,"Le Flore County, OK",19720,18405,1315,6.7
40,081,Lincoln County,OK,"Lincoln County, OK",15857,15044,813,5.1
40,083,Logan County,OK,"Logan County, OK",21559,20717,842,3.9
40,085,Love County,OK,"Love County, OK",6568,6368,200,3.0
40,087,McClain County,OK,"McClain County, OK",18944,18192,752,4.0
40,089,McCurtain County,OK,"McCurtain County, OK",14780,13760,1020,6.9
40,091,McIntosh County,OK,"McIntosh County, OK",7042,6435,607,8.6
40,093,Major County,OK,"Major County, OK",3991,3832,159,4.0
40,095,Marshall County,OK,"Marshall County, OK",6607,6285,322,4.9
40,097,Mayes County,OK,"Mayes County, OK",19418,18464,954,4.9
40,099,Murray County,OK,"Murray County, OK",6338,6062,276,4.4
40,101,Muskogee County,OK,"Muskogee County, OK",29588,28033,1555,5.3
40,103,Noble County,OK,"Noble County, OK",5756,5560,196,3.4
40,105,Nowata County,OK,"Nowata County, OK",4679,4404,275,5.9
40,107,Okfuskee County,OK,"Okfuskee County, OK",4545,4278,267,5.9
40,109,Oklahoma County,OK,"Oklahoma County, OK",374767,359263,15504,4.1
40,111,Okmulgee County,OK,"Okmulgee County, OK",16123,15005,1118,6.9
40,113,Osage County,OK,"Osage County, OK",21040,19871,1169,5.6
40,115,Ottawa County,OK,"Ottawa County, OK",14450,13749,701,4.9
40,117,Pawnee County,OK,"Pawnee County, OK",7478,6999,479,6.4
40,119,Payne County,OK,"Payne County, OK",38882,37488,1394,3.6
40,121,Pittsburg County,OK,"Pittsburg County, OK",17604,16561,1043,5.9
40,123,Pontotoc County,OK,"Pontotoc County, OK",18442,17717,725,3.9
40,125,Pottawatomie County,OK,"Pottawatomie County, OK",33026,31553,1473,4.5
40,127,Pushmataha County,OK,"Pushmataha County, OK",4866,4523,343,7.0
40,129,Roger Mills County,OK,"Roger Mills County, OK",1809,1719,90,5.0
40,131,Rogers County,OK,"Rogers County, OK",44828,42659,2169,4.8
40,133,Seminole County,OK,"Seminole County, OK",9424,8795,629,6.7
40,135,Sequoyah County,OK,"Sequoyah County, OK",16815,15799,1016,6.0
40,137,Stephens County,OK,"Stephens County, OK",18974,17232,1742,9.2
40,139,Texas County,OK,"Texas County, OK",9396,9089,307,3.3
40,141,Tillman County,OK,"Tillman County, OK",3308,3167,141,4.3
40,143,Tulsa County,OK,"Tulsa County, OK",317900,303589,14311,4.5
40,145,Wagoner County,OK,"Wagoner County, OK",36576,34892,1684,4.6
40,147,Washington County,OK,"Washington County, OK",23906,22779,1127,4.7
40,149,Washita County,OK,"Washita County, OK",5311,4956,355,6.7
40,151,Woods County,OK,"Woods County, OK",5216,5055,161,3.1
40,153,Woodward County,OK,"Woodward County, OK",9502,8933,569,6.0
41,001,Baker County,OR,"Baker County, OR",6933,6504,429,6.2
41,003,Benton County,OR,"Benton County, OR",46695,44891,1804,3.9
41,005,Clackamas County,OR,"Clackamas County, OR",212188,203105,9083,4.3
41,007,Clatsop County,OR,"Clatsop County, OR",18975,18097,878,4.6
41,009,Columbia County,OR,"Columbia County, OR",23557,22143,1414,6.0
41,011,Coos County,OR,"Coos County, OR",26370,24713,1657,6.3
41,013,Crook County,OR,"Crook County, OR",9316,8682,634,6.8
41,015,Curry County,OR,"Curry County, OR",9019,8421,598,6.6
41,017,Deschutes County,OR,"Deschutes County, OR",89650,85369,4281,4.8
41,019,Douglas County,OR,"Douglas County, OR",45583,42770,2813,6.2
41,021,Gilliam County,OR,"Gilliam County, OR",836,787,49,5.9
41,023,Grant County,OR,"Grant County, OR",3098,2866,232,7.5
41,025,Harney County,OR,"Harney County, OR",3413,3204,209,6.1
41,027,Hood River County,OR,"Hood River County, OR",13877,13312,565,4.1
41,029,Jackson County,OR,"Jackson County, OR",101140,95428,5712,5.6
41,031,Jefferson County,OR,"Jefferson County, OR",9833,9195,638,6.5
41,033,Josephine County,OR,"Josephine County, OR",34195,32019,2176,6.4
41,035,Klamath County,OR,"Klamath County, OR",29144,27206,1938,6.6
41,037,Lake County,OR,"Lake County, OR",3443,3228,215,6.2
41,039,Lane County,OR,"Lane County, OR",178047,169145,8902,5.0
41,041,Lincoln County,OR,"Lincoln County, OR",20843,19695,1148,5.5
41,043,Linn County,OR,"Linn County, OR",56682,53505,3177,5.6
41,045,Malheur County,OR,"Malheur County, OR",12445,11771,674,5.4
41,047,Marion County,OR,"Marion County, OR",157013,149200,7813,5.0
41,049,Morrow County,OR,"Morrow County, OR",5753,5478,275,4.8
41,051,Multnomah County,OR,"Multnomah County, OR",442861,424464,18397,4.2
41,053,Polk County,OR,"Polk County, OR",38236,36337,1899,5.0
41,055,Sherman County,OR,"Sherman County, OR",892,852,40,4.5
41,057,Tillamook County,OR,"Tillamook County, OR",11612,11051,561,4.8
41,059,Umatilla County,OR,"Umatilla County, OR",35921,34040,1881,5.2
41,061,Union County,OR,"Union County, OR",11944,11252,692,5.8
41,063,Wallowa County,OR,"Wallowa County, OR",3305,3087,218,6.6
41,065,Wasco County,OR,"Wasco County, OR",13655,13011,644,4.7
41,067,Washington County,OR,"Washington County, OR",312711,300084,12627,4.0
41,069,Wheeler County,OR,"Wheeler County, OR",684,656,28,4.1
41,071,Yamhill County,OR,"Yamhill County, OR",53067,50668,2399,4.5
42,001,Adams County,PA,"Adams County, PA",55472,53294,2178,3.9
42,003,Allegheny County,PA,"Allegheny County, PA",648489,615242,33247,5.1
42,005,Armstrong County,PA,"Armstrong County, PA",33133,30674,2459,7.4
42,007,Beaver County,PA,"Beaver County, PA",85443,80207,5236,6.1
42,009,Bedford County,PA,"Bedford County, PA",24082,22687,1395,5.8
42,011,Berks County,PA,"Berks County, PA",213539,203031,10508,4.9
42,013,Blair County,PA,"Blair County, PA",60859,57677,3182,5.2
42,015,Bradford County,PA,"Bradford County, PA",30214,28262,1952,6.5
42,017,Bucks County,PA,"Bucks County, PA",341373,325784,15589,4.6
42,019,Butler County,PA,"Butler County, PA",98766,93817,4949,5.0
42,021,Cambria County,PA,"Cambria County, PA",61532,57404,4128,6.7
42,023,Cameron County,PA,"Cameron County, PA",2234,2072,162,7.3
42,025,Carbon County,PA,"Carbon County, PA",31613,29747,1866,5.9
42,027,Centre County,PA,"Centre County, PA",79058,75796,3262,4.1
42,029,Chester County,PA,"Chester County, PA",280797,270039,10758,3.8
42,031,Clarion County,PA,"Clarion County, PA",18053,16953,1100,6.1
42,033,Clearfield County,PA,"Clearfield County, PA",36354,33733,2621,7.2
42,035,Clinton County,PA,"Clinton County, PA",18579,17278,1301,7.0
42,037,Columbia County,PA,"Columbia County, PA",33950,32091,1859,5.5
42,039,Crawford County,PA,"Crawford County, PA",40559,38150,2409,5.9
42,041,Cumberland County,PA,"Cumberland County, PA",130295,125064,5231,4.0
42,043,Dauphin County,PA,"Dauphin County, PA",142301,135593,6708,4.7
42,045,Delaware County,PA,"Delaware County, PA",294655,280449,14206,4.8
42,047,Elk County,PA,"Elk County, PA",16356,15464,892,5.5
42,049,Erie County,PA,"Erie County, PA",133789,125178,8611,6.4
42,051,Fayette County,PA,"Fayette County, PA",58506,53815,4691,8.0
42,053,Forest County,PA,"Forest County, PA",1893,1746,147,7.8
42,055,Franklin County,PA,"Franklin County, PA",77607,73651,3956,5.1
42,057,Fulton County,PA,"Fulton County, PA",7314,6857,457,6.2
42,059,Greene County,PA,"Greene County, PA",17318,15991,1327,7.7
42,061,Huntingdon County,PA,"Huntingdon County, PA",19687,18326,1361,6.9
42,063,Indiana County,PA,"Indiana County, PA",40217,37321,2896,7.2
42,065,Jefferson County,PA,"Jefferson County, PA",20730,19326,1404,6.8
42,067,Juniata County,PA,"Juniata County, PA",12217,11570,647,5.3
42,069,Lackawanna County,PA,"Lackawanna County, PA",107087,101105,5982,5.6
42,071,Lancaster County,PA,"Lancaster County, PA",278301,266858,11443,4.1
42,073,Lawrence County,PA,"Lawrence County, PA",41562,38799,2763,6.6
